"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2020年8月31日","12,926.0","13,102.5","13,153.0","12,898.5","74.92K","-0.75%"
"2020年8月28日","13,024.0","13,099.0","13,190.0","12,942.5","74.26K","-0.51%"
"2020年8月27日","13,091.0","13,216.5","13,231.0","13,018.0","81.60K","-0.74%"
"2020年8月26日","13,188.0","13,113.0","13,245.5","13,005.0","59.93K","0.86%"
"2020年8月25日","13,075.0","13,094.0","13,222.0","13,007.0","64.71K","0.08%"
"2020年8月24日","13,065.0","12,796.0","13,104.5","12,780.0","70.96K","2.47%"
"2020年8月21日","12,750.5","12,895.0","12,935.5","12,625.5","76.80K","-0.59%"
"2020年8月20日","12,826.0","12,897.0","12,906.0","12,732.0","73.41K","-1.15%"
"2020年8月19日","12,975.5","12,865.5","12,990.5","12,825.5","50.75K","0.96%"
"2020年8月18日","12,852.5","12,937.0","13,050.0","12,795.0","70.61K","-0.62%"
"2020年8月17日","12,933.0","12,873.0","12,958.0","12,838.5","45.75K","0.27%"
"2020年8月14日","12,898.0","13,000.0","13,012.0","12,785.5","58.47K","-0.86%"
"2020年8月13日","13,010.0","13,067.0","13,087.0","12,915.5","61.25K","-0.39%"
"2020年8月12日","13,061.5","12,880.5","13,098.0","12,820.0","66.40K","0.93%"
"2020年8月11日","12,941.0","12,741.0","13,043.5","12,720.0","90.81K","2.13%"
"2020年8月10日","12,670.5","12,685.0","12,774.5","12,593.5","66.76K","0.17%"
"2020年8月7日","12,649.5","12,637.0","12,701.0","12,508.5","63.93K","0.37%"
"2020年8月6日","12,602.5","12,617.0","12,796.0","12,509.5","79.77K","-0.38%"
"2020年8月5日","12,650.0","12,602.5","12,756.5","12,571.0","66.95K","0.52%"
"2020年8月4日","12,584.0","12,671.0","12,763.0","12,517.5","73.42K","-0.55%"
"2020年8月3日","12,654.0","12,297.0","12,693.0","12,267.0","80.20K","2.46%"
"2020年7月31日","12,350.5","12,491.5","12,517.0","12,199.5","98.07K","0.12%"
"2020年7月30日","12,336.0","12,858.5","12,867.5","12,240.0","126.87K","-3.82%"
"2020年7月29日","12,826.5","12,792.5","12,872.5","12,741.0","59.85K","-0.08%"
"2020年7月28日","12,837.0","12,912.0","12,973.0","12,735.0","77.61K","-0.07%"
"2020年7月27日","12,846.5","12,824.0","12,903.0","12,798.5","68.40K","0.12%"
"2020年7月24日","12,831.5","12,993.5","13,024.5","12,765.5","90.03K","-2.08%"
"2020年7月23日","13,103.5","13,124.5","13,208.0","12,941.0","80.79K","0.11%"
"2020年7月22日","13,088.5","13,107.0","13,191.5","13,053.0","71.65K","-0.54%"
"2020年7月21日","13,159.0","13,097.0","13,304.5","13,065.0","93.81K","0.87%"
"2020年7月20日","13,046.0","12,963.5","13,090.5","12,792.5","87.82K","1.00%"
"2020年7月17日","12,917.0","12,915.5","12,963.0","12,854.5","69.85K","0.35%"
"2020年7月16日","12,872.0","12,874.5","12,909.0","12,791.0","78.26K","-0.48%"
"2020年7月15日","12,934.5","12,841.0","12,989.0","12,758.0","101.88K","2.18%"
"2020年7月14日","12,659.0","12,592.0","12,782.0","12,515.0","89.48K","-1.04%"
"2020年7月13日","12,792.5","12,720.0","12,865.0","12,520.0","84.71K","1.38%"
"2020年7月10日","12,618.0","12,574.0","12,706.0","12,384.5","82.17K","1.15%"
"2020年7月9日","12,475.0","12,605.0","12,695.0","12,430.0","97.26K","0.02%"
"2020年7月8日","12,472.0","12,556.5","12,659.0","12,445.0","81.91K","-1.07%"
"2020年7月7日","12,607.5","12,763.0","12,805.5","12,504.5","75.48K","-0.99%"
"2020年7月6日","12,733.0","12,598.5","12,833.0","12,597.0","85.00K","1.95%"
"2020年7月3日","12,489.0","12,553.5","12,648.5","12,456.5","59.05K","-0.83%"
"2020年7月2日","12,593.0","12,264.0","12,644.5","12,217.5","97.23K","3.05%"
"2020年7月1日","12,220.5","12,325.5","12,388.0","12,064.5","87.69K","-0.85%"
"2020年6月30日","12,325.5","12,289.5","12,392.5","12,171.5","85.36K","0.65%"
"2020年6月29日","12,246.5","12,033.0","12,285.5","11,935.5","111.48K","1.53%"
"2020年6月26日","12,062.0","12,273.5","12,339.0","12,013.5","97.04K","-1.11%"
"2020年6月25日","12,198.0","12,107.0","12,310.0","11,925.0","109.49K","0.92%"
"2020年6月24日","12,087.0","12,434.0","12,492.0","12,002.5","118.76K","-3.44%"
"2020年6月23日","12,517.5","12,353.0","12,591.0","12,130.0","96.93K","2.42%"
"2020年6月22日","12,222.0","12,090.0","12,373.0","12,050.0","89.72K","-1.62%"
"2020年6月19日","12,423.8","12,303.0","12,440.5","12,241.0","4.30K","0.98%"
"2020年6月18日","12,303.0","12,286.5","12,491.5","12,163.0","103.24K","-0.61%"
"2020年6月17日","12,378.0","12,325.0","12,440.0","12,220.5","97.50K","0.45%"
"2020年6月16日","12,322.0","12,180.0","12,439.0","12,134.0","147.31K","3.30%"
"2020年6月15日","11,928.0","11,824.5","12,101.0","11,589.5","129.62K","-0.09%"
"2020年6月12日","11,939.0","11,859.0","12,175.5","11,794.5","133.44K","-0.74%"
"2020年6月11日","12,028.5","12,436.0","12,495.0","11,757.0","136.40K","-4.28%"
"2020年6月10日","12,566.0","12,665.0","12,770.5","12,465.5","101.11K","-0.64%"
"2020年6月9日","12,646.5","12,936.0","12,936.5","12,502.5","109.64K","-1.53%"
"2020年6月8日","12,843.0","12,839.5","12,934.0","12,676.5","86.49K","-0.11%"
"2020年6月5日","12,857.5","12,420.0","12,867.0","12,400.0","123.83K","3.46%"
"2020年6月4日","12,427.5","12,547.0","12,564.5","12,325.5","109.54K","-0.38%"
"2020年6月3日","12,475.5","12,100.0","12,563.0","12,100.0","109.74K","4.01%"
"2020年6月2日","11,995.0","11,910.0","12,082.0","11,848.0","84.69K","1.17%"
"2020年6月1日","11,856.5","11,627.5","11,942.0","11,624.0","49.78K","2.19%"
"2020年5月29日","11,602.5","11,674.5","11,730.0","11,510.5","95.95K","-1.69%"
"2020年5月28日","11,802.5","11,753.0","11,835.0","11,653.0","85.60K","1.30%"
"2020年5月27日","11,651.5","11,439.0","11,746.0","11,429.5","106.08K","1.20%"
"2020年5月26日","11,513.5","11,362.0","11,543.0","11,351.0","79.28K","1.26%"
"2020年5月25日","11,370.0","11,164.0","11,402.5","11,111.0","51.41K","2.69%"
"2020年5月22日","11,072.0","11,085.5","11,136.0","10,856.5","66.33K","0.22%"
"2020年5月21日","11,047.5","11,191.0","11,201.0","11,030.0","64.03K","-1.74%"
"2020年5月20日","11,243.5","10,998.0","11,246.5","10,973.0","71.75K","1.37%"
"2020年5月19日","11,092.0","11,108.5","11,230.5","10,930.5","93.99K","0.18%"
"2020年5月18日","11,072.0","10,554.5","11,145.0","10,554.5","94.88K","5.91%"
"2020年5月15日","10,454.5","10,492.0","10,544.5","10,370.5","84.46K","1.33%"
"2020年5月14日","10,317.0","10,485.0","10,515.5","10,159.0","117.08K","-2.12%"
"2020年5月13日","10,540.0","10,572.5","10,703.5","10,431.0","97.78K","-2.71%"
"2020年5月12日","10,833.5","10,849.0","10,884.5","10,658.5","64.74K","0.06%"
"2020年5月11日","10,826.5","10,957.0","11,030.5","10,734.0","65.53K","-0.75%"
"2020年5月8日","10,908.0","10,792.0","10,926.0","10,792.0","53.55K","1.51%"
"2020年5月7日","10,745.5","10,562.0","10,799.0","10,553.5","65.09K","1.19%"
"2020年5月6日","10,619.5","10,638.5","10,776.0","10,535.0","65.11K","-1.11%"
"2020年5月5日","10,738.5","10,605.0","10,753.0","10,519.5","85.90K","2.49%"
"2020年5月4日","10,478.0","10,445.0","10,612.0","10,367.5","91.86K","-3.44%"
"2020年4月30日","10,851.0","11,142.5","11,337.0","10,756.0","115.36K","-2.38%"
"2020年4月29日","11,115.5","10,769.0","11,155.0","10,759.5","98.76K","2.97%"
"2020年4月28日","10,795.0","10,685.0","10,897.5","10,630.0","94.98K","1.55%"
"2020年4月27日","10,630.5","10,411.0","10,718.0","10,411.0","77.81K","2.78%"
"2020年4月24日","10,342.5","10,335.0","10,483.0","10,255.5","80.34K","-1.80%"
"2020年4月23日","10,532.5","10,382.5","10,605.5","10,315.0","87.56K","1.17%"
"2020年4月22日","10,410.5","10,255.5","10,468.0","10,224.0","71.44K","1.55%"
"2020年4月21日","10,251.5","10,554.5","10,622.0","10,223.5","104.15K","-3.76%"
"2020年4月20日","10,651.5","10,645.5","10,767.5","10,433.5","85.38K","0.61%"
"2020年4月17日","10,586.5","10,498.0","10,752.5","10,498.0","104.81K","2.46%"
"2020年4月16日","10,332.5","10,230.0","10,439.0","10,165.0","87.57K","0.69%"
"2020年4月15日","10,261.5","10,692.0","10,733.0","10,229.5","101.58K","-4.02%"
"2020年4月14日","10,691.0","10,552.5","10,811.5","10,552.5","65.93K","0.51%"
"2020年4月13日","10,637.2","10,645.4","10,675.7","10,629.5","-","0.82%"
"2020年4月9日","10,551.0","10,422.5","10,698.0","10,294.5","105.05K","2.36%"
"2020年4月8日","10,308.0","10,166.5","10,409.0","10,141.0","71.23K","-0.25%"
"2020年4月7日","10,334.0","10,238.5","10,572.0","10,080.5","117.05K","2.86%"
"2020年4月6日","10,046.5","9,654.5","10,250.0","9,654.5","97.49K","5.69%"
"2020年4月3日","9,506.0","9,555.5","9,605.0","9,416.5","88.35K","-0.14%"
"2020年4月2日","9,519.5","9,399.5","9,633.0","9,309.5","106.96K","0.34%"
"2020年4月1日","9,487.0","9,680.0","9,740.0","9,300.0","111.57K","-4.24%"
"2020年3月31日","9,907.5","9,867.0","10,073.0","9,674.5","106.70K","1.50%"
"2020年3月30日","9,761.0","9,450.5","9,858.0","9,422.0","101.63K","1.89%"
"2020年3月27日","9,580.0","10,045.5","10,045.5","9,504.5","91.01K","-3.71%"
"2020年3月26日","9,949.5","9,819.5","10,053.0","9,492.0","112.36K","1.41%"
"2020年3月25日","9,811.5","9,600.0","10,117.0","9,411.5","157.85K","2.17%"
"2020年3月24日","9,603.5","8,875.0","9,719.0","8,860.5","143.42K","10.59%"
"2020年3月23日","8,684.0","8,281.0","9,087.5","8,133.0","128.87K","-3.58%"
"2020年3月20日","9,006.7","8,500.0","9,188.5","8,500.0","5.39K","4.40%"
"2020年3月19日","8,627.5","8,627.5","8,812.5","7,969.5","106.25K","1.79%"
"2020年3月18日","8,476.0","8,662.5","8,892.5","8,185.0","148.69K","-4.81%"
"2020年3月17日","8,904.5","8,740.0","9,165.0","8,416.0","157.80K","2.13%"
"2020年3月16日","8,719.0","9,117.5","9,117.5","8,226.5","184.55K","-4.97%"
"2020年3月13日","9,175.0","9,051.5","9,990.5","8,809.5","188.97K","-0.84%"
"2020年3月12日","9,253.0","10,282.5","10,282.5","8,967.0","209.79K","-11.09%"
"2020年3月11日","10,407.0","10,702.5","10,757.5","10,205.5","149.49K","-0.95%"
"2020年3月10日","10,506.5","10,530.0","11,031.0","10,414.5","174.85K","-1.68%"
"2020年3月9日","10,685.5","11,046.0","11,092.0","10,350.0","172.27K","-7.44%"
"2020年3月6日","11,545.0","11,836.0","11,862.0","11,417.5","212.68K","-3.44%"
"2020年3月5日","11,956.0","12,159.0","12,219.5","11,746.0","180.68K","-1.07%"
"2020年3月4日","12,085.0","11,841.5","12,275.5","11,841.5","149.25K","1.35%"
"2020年3月3日","11,924.0","12,049.5","12,269.0","11,731.0","215.19K","0.51%"
"2020年3月2日","11,864.0","11,744.5","12,213.0","11,617.0","208.93K","0.38%"
"2020年2月28日","11,819.0","12,090.0","12,156.0","11,718.0","244.66K","-4.55%"
"2020年2月27日","12,382.0","12,541.0","12,597.0","12,136.5","249.00K","-3.02%"
"2020年2月26日","12,767.5","12,698.0","12,848.5","12,362.5","241.25K","-0.24%"
"2020年2月25日","12,798.5","13,037.5","13,158.5","12,606.0","229.90K","-1.80%"
"2020年2月24日","13,033.0","13,421.0","13,421.0","12,961.0","218.20K","-3.90%"
"2020年2月21日","13,561.5","13,690.5","13,706.0","13,492.5","148.85K","-1.07%"
"2020年2月20日","13,707.5","13,801.5","13,824.0","13,638.5","116.75K","-0.53%"
"2020年2月19日","13,780.5","13,726.0","13,784.5","13,706.0","84.94K","0.88%"
"2020年2月18日","13,660.0","13,737.0","13,750.5","13,651.0","111.38K","-0.87%"
"2020年2月17日","13,780.5","13,768.0","13,804.5","13,746.5","48.74K","0.32%"
"2020年2月14日","13,736.5","13,728.0","13,788.5","13,705.0","78.83K","0.08%"
"2020年2月13日","13,725.0","13,743.0","13,760.5","13,572.0","133.37K","-0.10%"
"2020年2月12日","13,738.5","13,638.5","13,779.0","13,605.0","83.36K","0.71%"
"2020年2月11日","13,642.0","13,530.5","13,664.5","13,525.5","94.80K","1.19%"
"2020年2月10日","13,482.0","13,428.5","13,522.5","13,421.0","76.23K","-0.23%"
"2020年2月7日","13,513.5","13,590.0","13,594.0","13,453.5","91.07K","-0.38%"
"2020年2月6日","13,565.0","13,502.0","13,604.0","13,488.5","88.29K","0.65%"
"2020年2月5日","13,477.0","13,274.0","13,515.5","13,219.0","125.92K","1.53%"
"2020年2月4日","13,274.0","13,043.0","13,292.0","13,013.5","98.35K","1.79%"
"2020年2月3日","13,041.0","12,958.0","13,078.5","12,958.0","109.05K","0.36%"
"2020年1月31日","12,994.0","13,235.5","13,275.0","12,880.5","151.62K","-1.18%"
"2020年1月30日","13,149.0","13,321.0","13,321.5","13,115.0","146.08K","-1.50%"
"2020年1月29日","13,349.5","13,309.5","13,373.5","13,278.5","86.50K","0.29%"
"2020年1月28日","13,311.5","13,204.0","13,334.0","13,157.5","127.05K","0.76%"
"2020年1月27日","13,211.0","13,410.5","13,434.5","13,187.0","145.47K","-2.61%"
"2020年1月24日","13,564.5","13,488.0","13,603.0","13,473.0","111.12K","1.36%"
"2020年1月23日","13,382.5","13,462.0","13,495.5","13,376.5","106.29K","-0.89%"
"2020年1月22日","13,502.5","13,536.0","13,639.0","13,476.0","98.53K","-0.32%"
"2020年1月21日","13,546.5","13,565.5","13,570.5","13,433.5","102.14K","0.02%"
"2020年1月20日","13,544.0","13,539.0","13,576.0","13,483.0","50.29K","0.26%"
"2020年1月17日","13,509.0","13,479.0","13,557.5","13,466.0","90.86K","0.64%"
"2020年1月16日","13,423.0","13,428.0","13,492.5","13,377.0","95.70K","0.05%"
"2020年1月15日","13,416.0","13,442.0","13,458.0","13,382.0","83.64K","-0.23%"
"2020年1月14日","13,446.5","13,493.5","13,504.0","13,357.0","110.87K","0.09%"
"2020年1月13日","13,435.0","13,473.5","13,527.0","13,398.5","84.19K","-0.42%"
"2020年1月10日","13,491.0","13,514.5","13,547.0","13,427.0","94.70K","0.05%"
"2020年1月9日","13,484.0","13,391.0","13,522.0","13,384.0","101.49K","1.27%"
"2020年1月8日","13,315.0","13,002.0","13,399.5","12,964.5","141.31K","0.69%"
"2020年1月7日","13,224.0","13,133.5","13,278.5","13,132.5","120.42K","0.84%"
"2020年1月6日","13,114.0","13,114.0","13,158.5","12,939.0","129.08K","-0.60%"
"2020年1月3日","13,193.5","13,445.0","13,449.5","13,111.5","138.93K","-1.42%"
"2020年1月2日","13,384.0","13,174.0","13,443.0","13,171.5","118.26K","1.04%"
"2019年12月30日","13,246.5","13,298.0","13,310.5","13,100.5","84.60K","-0.56%"
"2019年12月27日","13,321.0","13,347.0","13,397.0","13,279.0","70.60K","-0.18%"
"2019年12月26日","13,345.5","13,339.4","13,347.6","13,338.3","-","0.35%"
"2019年12月23日","13,299.0","13,314.0","13,335.5","13,282.0","56.09K","0.05%"
"2019年12月20日","13,292.6","13,228.5","13,320.5","13,187.5","6.93K","0.68%"
"2019年12月19日","13,202.5","13,215.0","13,251.0","13,138.0","89.56K","-0.20%"
"2019年12月18日","13,229.0","13,275.5","13,287.0","13,205.5","111.16K","-0.47%"
"2019年12月17日","13,292.0","13,388.0","13,411.0","13,268.5","136.77K","-0.87%"
"2019年12月16日","13,409.0","13,359.0","13,429.5","13,321.5","98.82K","1.03%"
"2019年12月13日","13,272.0","13,329.5","13,458.5","13,253.0","170.82K","0.28%"
"2019年12月12日","13,235.5","13,149.5","13,292.5","13,103.0","134.15K","0.62%"
"2019年12月11日","13,153.5","13,066.0","13,172.0","13,040.0","95.57K","0.68%"
"2019年12月10日","13,064.5","13,075.0","13,095.0","12,882.0","134.68K","-0.29%"
"2019年12月9日","13,103.0","13,166.5","13,179.5","13,073.0","64.70K","-0.50%"
"2019年12月6日","13,168.5","13,088.5","13,179.5","13,045.0","84.51K","0.67%"
"2019年12月5日","13,080.5","13,143.0","13,190.5","13,044.0","98.63K","-0.41%"
"2019年12月4日","13,135.0","13,042.0","13,173.0","12,992.5","112.68K","1.12%"
"2019年12月3日","12,989.5","12,966.0","13,086.0","12,924.0","151.54K","0.09%"
"2019年12月2日","12,977.5","13,258.5","13,338.5","12,948.0","154.56K","-2.03%"
"2019年11月29日","13,246.5","13,253.0","13,291.5","13,160.5","83.99K","0.06%"
"2019年11月28日","13,238.5","13,268.5","13,271.0","13,209.5","43.63K","-0.30%"
"2019年11月27日","13,279.0","13,265.5","13,315.5","13,214.0","79.27K","0.29%"
"2019年11月26日","13,241.0","13,263.0","13,315.0","13,188.5","71.44K","-0.04%"
"2019年11月25日","13,246.0","13,214.5","13,269.5","13,206.0","66.58K","0.65%"
"2019年11月22日","13,161.0","13,169.5","13,245.0","13,116.0","92.76K","0.02%"
"2019年11月21日","13,158.5","13,110.0","13,181.0","13,038.5","108.69K","-0.08%"
"2019年11月20日","13,168.5","13,198.5","13,203.5","13,066.0","115.28K","-0.37%"
"2019年11月19日","13,217.5","13,199.5","13,374.0","13,171.5","110.78K","0.22%"
"2019年11月18日","13,189.0","13,216.5","13,284.0","13,132.0","91.20K","-0.32%"
"2019年11月15日","13,231.0","13,208.5","13,278.5","13,168.5","87.37K","0.36%"
"2019年11月14日","13,184.0","13,241.5","13,273.5","13,153.0","89.05K","-0.31%"
"2019年11月13日","13,225.0","13,248.5","13,267.5","13,131.5","96.56K","-0.49%"
"2019年11月12日","13,290.5","13,193.0","13,306.5","13,183.0","84.52K","0.66%"
"2019年11月11日","13,203.0","13,241.0","13,241.0","13,133.5","74.59K","-0.12%"
"2019年11月8日","13,219.0","13,285.0","13,286.0","13,190.5","77.96K","-0.40%"
"2019年11月7日","13,272.5","13,172.5","13,298.0","13,157.5","100.91K","0.81%"
"2019年11月6日","13,166.5","13,139.0","13,208.0","13,103.5","96.22K","0.21%"
"2019年11月5日","13,139.5","13,139.0","13,168.0","13,107.0","79.25K","0.16%"
"2019年11月4日","13,119.0","12,985.0","13,166.5","12,970.5","96.04K","1.33%"
"2019年11月1日","12,946.5","12,902.0","12,986.5","12,888.5","75.90K","0.41%"
